# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Apr 28 12:39:52 BST 2021 [seed=1619609990114]
# -working /home/mahan/Downloads/alignment_lab/For_publication/alignments/decLC_alignments_logistic.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	external.rate	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
12600000	-71609.47849101677	-2153.013553534094	-69456.46493748267	1.1831170079769238	122.11486600145733	22.70878657728618	12.5040451683905	0.7179849072333035	4.7685979020357125	0.28245611914984164	0.17328900105027875	0.19073067786258588	0.3535242019372984	0.06742791249738501	4.1548041669466534E-4	9.002395251535799E-4	7.457558313778651E-4	0.36837552854371125	-7.97581788206328E-14	-69456.46493748267	0.0	-2146.1521225908546
12700000	-71606.82775177286	-2175.7481720585615	-69431.0795797143	1.292877698721869	122.10945543045757	20.069721315578263	11.547807918059682	0.739630704756652	4.425175669148273	0.2844099186407734	0.1755642801685263	0.1857569748582324	0.3542688263324718	0.006913966361433481	4.0313141054753183E-4	9.272126346395649E-4	7.563174695286779E-4	0.39386510362454724	6.163280170749977E-14	-69431.0795797143	0.0	-2169.2731728759113
12800000	-71648.4648954498	-2174.2456635893327	-69474.21923186046	1.167884420226782	123.80224953764909	21.881672515703997	10.206486830399452	0.7031452261128114	5.027151947431094	0.2844566831231471	0.17937856815781472	0.1831536168596059	0.3530111318594361	0.02334054208587273	4.236716665756212E-4	8.881040038367454E-4	7.444158197857403E-4	0.3539971816959425	8.08071908786796E-14	-69474.21923186046	0.0	-2167.5092114766653
12900000	-71624.63291748076	-2182.3641851874304	-69442.26873229333	1.209695504537487	125.84523777617902	20.791690272120587	13.716879987180048	0.7539028144881553	4.743423825071673	0.2828212456900509	0.17464429949769456	0.18752812692754756	0.35500632788471076	0.043716673643633734	3.9554042021532385E-4	8.889914955155227E-4	7.336092023701492E-4	0.38407671552662925	-1.1120695464799033E-13	-69442.26873229333	0.0	-2175.690451902304
13000000	-71608.16177794688	-2157.5754612282503	-69450.58631671863	1.1763932502896401	122.83039063641046	19.132428631974687	13.307846803105791	0.7474610843918797	4.826914698762171	0.28329994767933475	0.1759673240130655	0.18867480499339376	0.35205792331421	0.08668427496958471	4.438773699567313E-4	8.963062683352387E-4	7.564366997118661E-4	0.33754592972046593	1.1094036610302844E-13	-69450.58631671863	0.0	-2150.8403495985385
13100000	-71623.3781483185	-2128.2491273030464	-69495.12902101545	1.1545011229130784	119.13486743785066	19.96585660000159	11.61123462264612	0.7116042500580186	4.838644348456277	0.2867894124209036	0.17457599364273907	0.18605622548946366	0.3525783684468979	0.06077049719137452	3.8594813013700637E-4	9.098632587104477E-4	7.384179950283649E-4	0.4042274186509787	-7.477186758921862E-14	-69495.12902101545	0.0	-2121.607075309072
13200000	-71599.86061897811	-2108.0002501105296	-69491.86036886758	1.1966056267667913	117.7537676452044	20.459994187147775	10.571297236554214	0.6941795408871549	4.420193389791134	0.28146682046624794	0.17522070057754432	0.18722876386653378	0.3560837150896783	0.03339826976816542	4.2886188519537316E-4	9.015471724697157E-4	7.488097278208271E-4	0.35524098587353037	7.725061980843409E-14	-69491.86036886758	0.0	-2101.470559861101
13300000	-71615.08919438953	-2172.44905717539	-69442.64013721414	1.2681777058477925	122.82453613710979	21.47915156250688	9.665031593400833	0.6944884775997193	4.7676007496577295	0.2877082664520641	0.1732754859941419	0.1869146563939174	0.3521015911598803	0.07186099155972486	3.963046408129911E-4	8.958905842375087E-4	7.379542252900402E-4	0.3865443844354789	2.7526577236310215E-14	-69442.64013721414	0.0	-2165.759320259994
13400000	-71574.53525840504	-2084.9988467133667	-69489.53641169168	1.1743357271171775	116.78797695239633	18.037572398565125	14.29620749870387	0.7470238795926354	4.912888326449197	0.28282389722849866	0.1776798654997266	0.18504888560899346	0.354447351662785	0.07270140311541692	4.0330653184502237E-4	9.455364776734623E-4	7.739414290129749E-4	0.40191120320107354	-7.614937171856974E-14	-69489.53641169168	0.0	-2078.323234265169
13500000	-71569.70700989354	-2088.945553049345	-69480.7614568442	1.2678612503738034	115.07496799023663	15.92790424247582	11.451102344074314	0.7388845231605387	4.8077410254582675	0.2836213216118375	0.17728613998749673	0.1845050360802304	0.3545875023204394	0.030252508906630882	4.3293770590828944E-4	9.974833869570354E-4	8.101621322813261E-4	0.39459140281920846	8.035951804830022E-14	-69480.7614568442	0.0	-2082.521177230322
13600000	-71617.18414653897	-2147.618656806224	-69469.56548973275	1.1916110292114632	120.39563091317108	18.964227585363954	10.651772585600858	0.7055419653865813	4.279245867916947	0.28652755446944284	0.17807256308424446	0.1866185281401845	0.34878135430613205	0.07915494458673353	4.355682330128709E-4	9.218993093927682E-4	7.704187063710378E-4	0.35820937802991293	5.5658644916199045E-14	-69469.56548973275	0.0	-2141.1325725065694
13700000	-71578.93475400266	-2130.732577790106	-69448.20217621257	1.201218496590744	118.87321962200954	20.100724604606857	11.837749431874075	0.7254537484533408	4.454710164962591	0.28357600891503065	0.1767699532438607	0.1889106912999587	0.3507433465411538	0.03690126687574076	4.0129356799459656E-4	9.299344115377931E-4	7.568238778466312E-4	0.3970262698389725	-8.54575176579193E-14	-69448.20217621257	0.0	-2124.181155985888
13800000	-71596.91647748875	-2140.9124009865186	-69456.00407650223	1.2885603063514348	119.8865000088222	21.287723673461716	10.216290397251274	0.6922458776555604	4.938733386509093	0.28636465770255704	0.17717546116045618	0.18653521348572916	0.3499246676512611	0.10637603589258678	4.4121463271553176E-4	9.623983603568749E-4	7.957939341396516E-4	0.37125300969380937	4.7881804457210765E-14	-69456.00407650223	0.0	-2133.993327179698
13900000	-71678.35750570364	-2211.280510498894	-69467.07699520474	1.1814653693447068	127.81703730303974	25.876730490107224	12.330493812480881	0.7098493104770481	4.555879202774217	0.2874010283075532	0.17551940470431937	0.18461369857629656	0.3524658684118339	0.025408671942239412	3.645806229872815E-4	8.819660389448454E-4	7.132178180231161E-4	0.41495957410851797	-1.1677214743162944E-14	-69467.07699520474	0.0	-2204.4981752416684
14000000	-71639.56398942432	-2179.367689371129	-69460.1963000532	1.2629190215961985	123.0184817953641	23.63606673739016	9.742695824825105	0.6851454530962477	4.543827557324443	0.2848614608483367	0.17579683338382315	0.18459381702345912	0.35474788874438384	0.10447717056522857	3.638400542582825E-4	9.232126682812167E-4	7.372732072592652E-4	0.4345034386221044	3.495220028401535E-14	-69460.1963000532	0.0	-2172.5734914555146
14100000	-71574.42464089722	-2127.6118778616465	-69446.81276303557	1.2160949090492774	120.1428481703221	21.40882693259144	12.449189909371727	0.7114267787510513	4.777024378243657	0.2869556952283815	0.17708074808917354	0.18369658215661003	0.3522669745258377	0.0677498262411451	3.922804056078021E-4	9.352479314568134E-4	7.602637229872892E-4	0.4089157596592069	1.8920445168412657E-14	-69446.81276303557	0.0	-2120.8414701742295
14200000	-71572.52123457889	-2059.1562647766054	-69513.36496980228	1.1949580419788826	115.19293087937247	19.43431222518452	13.36721708601915	0.7096124023313045	4.599464382226494	0.28626504997349633	0.17560367765421694	0.18619987260844706	0.3519313997638422	0.07983881441332003	4.3968687909198823E-4	9.34542989632195E-4	7.791519553580278E-4	0.36004172387261213	-7.199276910384097E-14	-69513.36496980228	0.0	-2052.4541088095557
14300000	-71593.73818475203	-2137.419008080487	-69456.31917667155	1.1550331742862352	123.27065745096623	23.556586208326795	14.546089877943155	0.7312200738978151	4.614452456213332	0.2855137330223024	0.17578966230367485	0.18211402260816542	0.3565825820658601	0.08006175529802878	3.988161239305531E-4	8.76598905241178E-4	7.342377382226464E-4	0.37454455975439715	-1.1783207296373415E-14	-69456.31917667155	0.0	-2130.528329682804
14400000	-71584.41727831608	-2124.1424266975855	-69460.2748516185	1.1726041456854537	118.9152513381397	19.064271898377775	13.078088794654015	0.741842074627042	4.498378874379262	0.2852917060806842	0.17472908782335203	0.18778204946310703	0.35219715663285983	0.093987939738979	4.198822332065148E-4	9.291739211751822E-4	7.678571220634924E-4	0.3774499196639247	-8.94975241493956E-14	-69460.2748516185	0.0	-2117.4842411223995
14500000	-71655.49142684517	-2183.9815878320096	-69471.50983901316	1.1724794904628717	123.39368886140969	23.117365934663255	12.164029907771434	0.7211913106764049	4.930283659482929	0.2810413389192092	0.17681091396804263	0.18738225690685625	0.35476549020589504	0.03132962101533583	3.9981512117387175E-4	9.200885686701831E-4	7.500381984868312E-4	0.39409611437452635	7.390425462231886E-14	-69471.50983901316	0.0	-2177.134800475617
14600000	-71634.9544146012	-2193.5043720499457	-69441.45004255125	1.2547947455425275	123.87067874782652	18.299085714727966	12.259157902985056	0.7533034434389163	4.611580280865567	0.28667989632361746	0.17669329816962276	0.18219196064976648	0.35443484485699617	0.061758441272894635	3.8593074497029497E-4	8.760156648363151E-4	7.150171959940496E-4	0.38828147324661255	3.8056092092511473E-14	-69441.45004255125	0.0	-2187.0476930350687
