# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 10 13:21:18 BST 2021 [seed=1620649277382]
# -working /home/mahan/Downloads/alignment_lab/For_publication/alignments/janLC_alignments_logistic.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	external.rate	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
5400000	-40983.11781374976	-34.90791572930788	-40948.209898020454	0.6622013942358994	2019.419765818879	5.752241300857222	1.9417566627345717	4.185400106263365	6.075771533364188	0.300721197368918	0.1850058030411671	0.1958473984347934	0.31842560115511875	0.3649896878671428	6.457248764147497E-5	0.0010539881825004707	4.960225065833235E-4	0.8705942125919464	-2.77737684244798E-16	-40948.209898020454	0.0	-34.729316988060035
5500000	-40966.93836188337	-10.364682334972269	-40956.5736795484	0.3677334938533947	2019.7142337192613	3.3116213924831075	2.258966697244884	12.77312548450565	5.880803761556604	0.3001058228284696	0.1868911592587144	0.19127914229745477	0.32172387561535815	0.43357533897171746	1.2055774533069539E-4	0.0015039198052791756	8.947881486612502E-4	0.8388205024987178	9.094887155349271E-16	-40956.5736795484	0.0	-8.82963450905876
5600000	-40970.97726864852	-24.088475155195326	-40946.88879349333	1.3861497686417175	2018.695817444473	6.226681238342141	0.8110187068586018	0.06548586338444096	4.7179177606965865	0.30133528715725805	0.18084625872213111	0.19719838961911038	0.3206200645014974	0.1027562195825525	3.8880714849860066E-5	0.0010647343494037467	3.6381344037835E-4	0.9138745949139028	-2.3358485920612298E-15	-40946.88879349333	0.0	-25.86995634094196
5700000	-40953.61817394074	-3.8246752076727084	-40949.79349873307	0.24643800785659029	2019.8355292052581	2.6306727677002724	1.0262126678412378	6.306980573735603	4.5941469738294325	0.3003798798014574	0.18700427245181625	0.19577874781315593	0.31683709993356707	0.28912039681283813	1.3503614223828436E-4	0.0016103043213284158	8.723045641931142E-4	0.8327311719097618	-1.749872454592474E-15	-40949.79349873307	0.0	-3.346954329174479
5800000	-40940.62674119593	-1.4564424711835229	-40939.17029872474	0.4576759669070203	2019.6242912462076	3.1204857404231676	0.6698771790400386	5.340703605378349	6.077952705928242	0.2943116993895692	0.18569700558841523	0.19599598105533425	0.32399531396667824	0.05933720108694659	1.6966338170839617E-4	0.0014966252427597087	7.367177982731064E-4	0.785493326173696	4.1914633463755374E-15	-40939.17029872474	0.0	-1.4415247173999552
5900000	-40911.16955725735	26.015561712579785	-40937.18511896993	0.2509923639575998	2019.8309748491572	1.6999989837599967	0.6318003573019195	11.893001333825078	5.34780628863456	0.29622622020490835	0.18534044568509417	0.19797523953371832	0.3204580945762762	0.24045176939683657	2.741053858387853E-4	0.003542130900607103	0.001665128368145022	0.843424708689635	3.628067982316586E-15	-40937.18511896993	0.0	27.511236778495718
6000000	-40903.742825900954	48.76810326724871	-40952.5109291682	0.18710413247522562	2019.8948630806394	1.195525333379721	0.2368281524395311	13.02627007121664	3.2126595444707684	0.29705645816816023	0.18481513180825088	0.196200894043846	0.32192751597973995	0.5223575983159808	4.7056950118559037E-4	0.0044405754567000705	0.0022773756021913904	0.7971037863676222	-5.611316468884912E-16	-40952.5109291682	0.0	50.42347638504189
6100000	-40949.559347399205	-9.53101556383701	-40940.02833183537	0.3900031782212099	2019.6919640348935	3.2755632931941654	0.8437021418797448	4.295210123256313	3.0171592288776754	0.3018115420454943	0.18495405885173724	0.19402086856941864	0.3192135305333469	0.6956123778845452	9.881228557458296E-5	0.0012718719051534012	7.101029758293291E-4	0.8429162464742749	6.038637997792132E-16	-40940.02833183537	0.0	-9.402365759298123
6200000	-40911.94080838207	52.8048497615128	-40964.74565814358	0.15575464579673112	2019.9262125673179	1.1608746605751945	0.5904839832761687	23.337256498422594	4.602621504079328	0.29795616402226166	0.1828001590937229	0.1966967838347735	0.32254689304923906	0.2614527930776689	4.751511423050546E-4	0.002783544676545697	0.00169283163389987	0.7002254482949902	2.4514496552125204E-15	-40964.74565814358	0.0	54.740046769427735
6300000	-40912.00584083796	35.915985860590894	-40947.921826698555	0.17297992414294205	2019.9089872889717	1.4428370132118453	0.8688636920628476	20.836872198132077	2.221639932699378	0.2995056940171972	0.18189279980046164	0.1963757385643018	0.32222576761803634	0.21473715426213513	3.055415345535577E-4	0.002873371182592755	0.001705056639043701	0.7965268581417326	-1.2866341762031888E-15	-40947.921826698555	0.0	36.76457991516572
